subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
24,18,female,Belgian,1,1,guess,win,10,right,1,guess_start,2876,space,0,0,0,477121,251948
24,18,female,Belgian,1,1,guess,win,10,right,1,guess_outcome,0,undefined,0,0,20,474030,255039
24,18,female,Belgian,1,1,guess,win,10,right,1,guess_choice,1522,f,0,0,0,475592,253477
24,18,female,Belgian,1,1,ITC,win,10,right,1,ITC_start,2285,space,0,0,20,471742,257327
24,18,female,Belgian,1,1,ITC,win,10,right,1,ITC_choice,3955,j,0,0,20,467784,261285
24,18,female,Belgian,1,1,ITC,win,10,right,1,ITC_wait,0,undefined,0,0,20,457781,271288
24,18,female,Belgian,1,1,ITC,win,10,right,1,ITC_collect,2169,k,0,0,20,455608,273461
24,18,female,Belgian,1,1,ITC,win,10,right,1,ITC_outcome,0,undefined,0,0,40,454597,274472
24,18,female,Belgian,1,2,guess,loss,5,right,11,guess_start,2832,space,0,0,40,451762,277307
24,18,female,Belgian,1,2,guess,loss,5,right,11,guess_choice,1621,f,0,0,40,450137,278932
24,18,female,Belgian,1,2,guess,loss,5,right,11,guess_outcome,0,undefined,0,0,25,448576,280493
24,18,female,Belgian,1,2,ITC,loss,5,right,11,ITC_start,1120,space,0,0,25,447454,281615
24,18,female,Belgian,1,2,ITC,loss,5,right,11,ITC_choice,3531,j,0,0,25,443920,285149
24,18,female,Belgian,1,2,ITC,loss,5,right,11,ITC_wait,0,undefined,0,0,25,438916,290153
24,18,female,Belgian,1,2,ITC,loss,5,right,11,ITC_collect,1255,k,0,0,25,437659,291410
24,18,female,Belgian,1,2,ITC,loss,5,right,11,ITC_outcome,0,undefined,0,0,45,436651,292418
24,18,female,Belgian,1,3,guess,neutral,5,left,10,guess_start,1058,space,0,0,45,435590,293479
24,18,female,Belgian,1,3,guess,neutral,5,left,10,guess_choice,2870,f,0,0,45,432715,296354
24,18,female,Belgian,1,3,guess,neutral,5,left,10,guess_outcome,0,undefined,0,0,45,431154,297915
24,18,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_start,1136,space,0,0,45,430015,299054
24,18,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_choice,4012,f,0,0,45,426000,303069
24,18,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_wait,0,undefined,0,0,45,420994,308075
24,18,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_collect,4831,k,0,0,45,416160,312909
24,18,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_outcome,0,undefined,0,0,65,415151,313918
24,18,female,Belgian,1,4,guess,loss,10,right,7,guess_start,1011,space,0,0,65,414136,314933
24,18,female,Belgian,1,4,guess,loss,10,right,7,guess_choice,1112,j,0,0,65,413016,316053
24,18,female,Belgian,1,4,guess,loss,10,right,7,guess_outcome,0,undefined,0,0,50,411455,317614
24,18,female,Belgian,1,4,ITC,loss,10,right,7,ITC_start,873,space,0,0,50,410579,318490
24,18,female,Belgian,1,4,ITC,loss,10,right,7,ITC_choice,2141,j,0,0,50,408435,320634
24,18,female,Belgian,1,4,ITC,loss,10,right,7,ITC_wait,0,undefined,0,0,50,398428,330641
