subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
13,40,male,Belgian,1,1,guess,neutral,5,left,12,guess_start,1842,space,0,0,0,478158,162922
13,40,male,Belgian,1,1,guess,neutral,5,left,12,guess_choice,1475,f,0,0,0,476675,164405
13,40,male,Belgian,1,1,guess,neutral,5,left,12,guess_outcome,0,undefined,0,0,0,475120,165960
13,40,male,Belgian,1,1,ITC,neutral,5,left,12,ITC_start,2113,space,0,0,0,473005,168075
13,40,male,Belgian,1,1,ITC,neutral,5,left,12,ITC_choice,10542,f,0,0,0,462460,178620
13,40,male,Belgian,1,1,ITC,neutral,5,left,12,ITC_wait,0,undefined,0,0,0,457458,183622
13,40,male,Belgian,1,1,ITC,neutral,5,left,12,ITC_collect,1059,k,0,0,0,456398,184682
13,40,male,Belgian,1,1,ITC,neutral,5,left,12,ITC_outcome,0,undefined,0,0,20,455390,185690
13,40,male,Belgian,1,2,guess,win,5,right,3,guess_start,1007,space,0,0,20,454380,186700
13,40,male,Belgian,1,2,guess,win,5,right,3,guess_choice,1509,j,0,0,20,452867,188213
13,40,male,Belgian,1,2,guess,win,5,right,3,guess_outcome,0,undefined,0,0,40,451308,189772
13,40,male,Belgian,1,2,ITC,win,5,right,3,ITC_start,960,space,0,0,40,450348,190732
13,40,male,Belgian,1,2,ITC,win,5,right,3,ITC_choice,2861,j,0,0,40,447482,193598
13,40,male,Belgian,1,2,ITC,win,5,right,3,ITC_wait,0,undefined,0,0,40,442476,198604
13,40,male,Belgian,1,2,ITC,win,5,right,3,ITC_collect,598,k,0,0,40,441875,199205
13,40,male,Belgian,1,2,ITC,win,5,right,3,ITC_outcome,0,undefined,0,0,60,440870,200210
13,40,male,Belgian,1,3,guess,loss,5,left,15,guess_start,898,space,0,0,60,439971,201109
13,40,male,Belgian,1,3,guess,loss,5,left,15,guess_choice,1331,f,0,0,60,438635,202445
13,40,male,Belgian,1,3,guess,loss,5,left,15,guess_outcome,0,undefined,0,0,45,437074,204006
13,40,male,Belgian,1,3,ITC,loss,5,left,15,ITC_start,1837,space,0,0,45,435235,205845
13,40,male,Belgian,1,3,ITC,loss,5,left,15,ITC_choice,3861,f,0,0,45,431371,209709
13,40,male,Belgian,1,3,ITC,loss,5,left,15,ITC_wait,0,undefined,0,0,45,426368,214712
13,40,male,Belgian,1,3,ITC,loss,5,left,15,ITC_collect,980,k,0,0,45,425387,215693
13,40,male,Belgian,1,3,ITC,loss,5,left,15,ITC_outcome,0,undefined,0,0,65,424379,216701
13,40,male,Belgian,1,4,guess,win,5,right,15,guess_start,647,space,0,0,65,423732,217348
13,40,male,Belgian,1,4,guess,win,5,right,15,guess_choice,1082,j,0,0,65,422644,218436
13,40,male,Belgian,1,4,guess,win,5,right,15,guess_outcome,0,undefined,0,0,85,421085,219995
13,40,male,Belgian,1,4,ITC,win,5,right,15,ITC_start,1288,space,0,0,85,419796,221284
13,40,male,Belgian,1,4,ITC,win,5,right,15,ITC_choice,3520,f,0,0,85,416275,224805
13,40,male,Belgian,1,4,ITC,win,5,right,15,ITC_wait,0,undefined,0,0,85,416272,224808
13,40,male,Belgian,1,4,ITC,win,5,right,15,ITC_collect,1230,k,0,0,85,415042,226038
13,40,male,Belgian,1,4,ITC,win,5,right,15,ITC_outcome,0,undefined,0,0,100,414038,227042
13,40,male,Belgian,1,5,guess,win,5,left,12,guess_start,658,space,0,0,100,413378,227702
13,40,male,Belgian,1,5,guess,win,5,left,12,guess_choice,1203,j,0,0,100,412170,228910
13,40,male,Belgian,1,5,guess,win,5,left,12,guess_outcome,0,undefined,0,0,120,410617,230463
13,40,male,Belgian,1,5,ITC,win,5,left,12,ITC_start,933,space,0,0,120,409683,231397
13,40,male,Belgian,1,5,ITC,win,5,left,12,ITC_choice,1829,f,0,0,120,407851,233229
13,40,male,Belgian,1,5,ITC,win,5,left,12,ITC_wait,0,undefined,0,0,120,402848,238232
13,40,male,Belgian,1,5,ITC,win,5,left,12,ITC_collect,516,k,0,0,120,402330,238750
13,40,male,Belgian,1,5,ITC,win,5,left,12,ITC_outcome,0,undefined,0,0,140,401323,239757
13,40,male,Belgian,1,6,guess,win,5,left,16,guess_start,614,space,0,0,140,400708,240372
13,40,male,Belgian,1,6,guess,win,5,left,16,guess_choice,965,j,0,0,140,399741,241339
13,40,male,Belgian,1,6,guess,win,5,left,16,guess_outcome,0,undefined,0,0,160,398187,242893
13,40,male,Belgian,1,6,ITC,win,5,left,16,ITC_start,1040,space,0,0,160,397146,243934
13,40,male,Belgian,1,6,ITC,win,5,left,16,ITC_choice,2103,j,0,0,160,395043,246037
13,40,male,Belgian,1,6,ITC,win,5,left,16,ITC_wait,0,undefined,0,0,160,395041,246039
13,40,male,Belgian,1,6,ITC,win,5,left,16,ITC_collect,1204,k,0,0,160,393834,247246
13,40,male,Belgian,1,6,ITC,win,5,left,16,ITC_outcome,0,undefined,0,0,176,392829,248251
13,40,male,Belgian,1,7,guess,loss,10,right,3,guess_start,640,space,0,0,176,392186,248894
13,40,male,Belgian,1,7,guess,loss,10,right,3,guess_choice,883,f,0,0,176,391299,249781
13,40,male,Belgian,1,7,guess,loss,10,right,3,guess_outcome,0,undefined,0,0,161,389744,251336
13,40,male,Belgian,1,7,ITC,loss,10,right,3,ITC_start,909,space,0,0,161,388833,252247
13,40,male,Belgian,1,7,ITC,loss,10,right,3,ITC_choice,3820,j,0,0,161,385012,256068
13,40,male,Belgian,1,7,ITC,loss,10,right,3,ITC_wait,0,undefined,0,0,161,375010,266070
13,40,male,Belgian,1,7,ITC,loss,10,right,3,ITC_collect,448,k,0,0,161,374562,266518
13,40,male,Belgian,1,7,ITC,loss,10,right,3,ITC_outcome,0,undefined,0,0,181,373559,267521
13,40,male,Belgian,1,8,guess,win,5,right,10,guess_start,884,space,0,0,181,372673,268407
13,40,male,Belgian,1,8,guess,win,5,right,10,guess_choice,1244,f,0,0,181,371425,269655
13,40,male,Belgian,1,8,guess,win,5,right,10,guess_outcome,0,undefined,0,0,201,369871,271209
13,40,male,Belgian,1,8,ITC,win,5,right,10,ITC_start,660,space,0,0,201,369210,271870
13,40,male,Belgian,1,8,ITC,win,5,right,10,ITC_choice,2287,f,0,0,201,366922,274158
13,40,male,Belgian,1,8,ITC,win,5,right,10,ITC_wait,0,undefined,0,0,201,366918,274162
13,40,male,Belgian,1,8,ITC,win,5,right,10,ITC_collect,858,k,0,0,201,366059,275021
13,40,male,Belgian,1,8,ITC,win,5,right,10,ITC_outcome,0,undefined,0,0,211,365054,276026
13,40,male,Belgian,1,9,guess,neutral,5,left,6,guess_start,611,space,0,0,211,364442,276638
13,40,male,Belgian,1,9,guess,neutral,5,left,6,guess_choice,1333,f,0,0,211,363106,277974
13,40,male,Belgian,1,9,guess,neutral,5,left,6,guess_outcome,0,undefined,0,0,211,361551,279529
13,40,male,Belgian,1,9,ITC,neutral,5,left,6,ITC_start,1868,space,0,0,211,359681,281399
13,40,male,Belgian,1,9,ITC,neutral,5,left,6,ITC_choice,2717,f,0,0,211,356962,284118
13,40,male,Belgian,1,9,ITC,neutral,5,left,6,ITC_wait,0,undefined,0,0,211,351959,289121
13,40,male,Belgian,1,9,ITC,neutral,5,left,6,ITC_collect,300,k,0,0,211,351658,289422
13,40,male,Belgian,1,9,ITC,neutral,5,left,6,ITC_outcome,0,undefined,0,0,231,350656,290424
