subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
23,18,female,Belg,1,1,guess,neutral,10,right,5,guess_start,2018,space,0,0,0,477979,238033
23,18,female,Belg,1,1,guess,neutral,10,right,5,guess_choice,1535,j,0,0,0,476431,239581
23,18,female,Belg,1,1,guess,neutral,10,right,5,guess_outcome,0,undefined,0,0,0,474865,241147
23,18,female,Belg,1,1,ITC,neutral,10,right,5,ITC_start,3776,space,0,0,0,471084,244928
23,18,female,Belg,1,1,ITC,neutral,10,right,5,ITC_choice,2089,j,0,0,0,468990,247022
23,18,female,Belg,1,1,ITC,neutral,10,right,5,ITC_wait,0,undefined,0,0,0,458969,257043
23,18,female,Belg,1,1,ITC,neutral,10,right,5,ITC_collect,2576,k,0,0,0,456388,259624
23,18,female,Belg,1,1,ITC,neutral,10,right,5,ITC_outcome,0,undefined,0,0,20,455368,260644
23,18,female,Belg,1,2,guess,loss,5,left,11,guess_start,1789,space,0,0,20,453570,262442
23,18,female,Belg,1,2,guess,loss,5,left,11,guess_choice,1364,f,0,0,20,452195,263817
23,18,female,Belg,1,2,guess,loss,5,left,11,guess_outcome,0,undefined,0,0,5,450619,265393
23,18,female,Belg,1,2,ITC,loss,5,left,11,ITC_start,2812,space,0,0,5,447803,268209
23,18,female,Belg,1,2,ITC,loss,5,left,11,ITC_choice,2061,f,0,0,5,445736,270276
23,18,female,Belg,1,2,ITC,loss,5,left,11,ITC_wait,0,undefined,0,0,5,440729,275283
23,18,female,Belg,1,2,ITC,loss,5,left,11,ITC_collect,967,k,0,0,5,439757,276255
23,18,female,Belg,1,2,ITC,loss,5,left,11,ITC_outcome,0,undefined,0,0,25,438738,277274
23,18,female,Belg,1,3,guess,neutral,5,left,9,guess_start,878,space,0,0,25,437854,278158
23,18,female,Belg,1,3,guess,neutral,5,left,9,guess_choice,894,f,0,0,25,436949,279063
23,18,female,Belg,1,3,guess,neutral,5,left,9,guess_outcome,0,undefined,0,0,25,435379,280633
23,18,female,Belg,1,3,ITC,neutral,5,left,9,ITC_start,865,space,0,0,25,434510,281502
23,18,female,Belg,1,3,ITC,neutral,5,left,9,ITC_choice,1395,f,0,0,25,433113,282899
23,18,female,Belg,1,3,ITC,neutral,5,left,9,ITC_wait,0,undefined,0,0,25,428108,287904
23,18,female,Belg,1,3,ITC,neutral,5,left,9,ITC_collect,716,k,0,0,25,427387,288625
23,18,female,Belg,1,3,ITC,neutral,5,left,9,ITC_outcome,0,undefined,0,0,45,426367,289645
23,18,female,Belg,1,4,guess,loss,5,left,10,guess_start,776,space,0,0,45,425587,290425
23,18,female,Belg,1,4,guess,loss,5,left,10,guess_choice,1019,f,0,0,45,424559,291453
23,18,female,Belg,1,4,guess,loss,5,left,10,guess_outcome,0,undefined,0,0,30,422986,293026
23,18,female,Belg,1,4,ITC,loss,5,left,10,ITC_start,896,space,0,0,30,422087,293925
23,18,female,Belg,1,4,ITC,loss,5,left,10,ITC_choice,1827,f,0,0,30,420254,295758
