subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
21,19,female,Belgian,1,1,guess,neutral,5,right,9,guess_start,2968,space,0,0,0,477031,300422
21,19,female,Belgian,1,1,guess,neutral,5,right,9,guess_choice,885,j,0,0,0,476143,301310
21,19,female,Belgian,1,1,guess,neutral,5,right,9,guess_outcome,0,undefined,0,0,0,474572,302881
21,19,female,Belgian,1,1,ITC,neutral,5,right,9,ITC_start,2228,space,0,0,0,472343,305110
21,19,female,Belgian,1,1,ITC,neutral,5,right,9,ITC_choice,1415,j,0,0,0,470927,306526
21,19,female,Belgian,1,1,ITC,neutral,5,right,9,ITC_wait,0,undefined,0,0,0,465922,311531
21,19,female,Belgian,1,1,ITC,neutral,5,right,9,ITC_collect,1482,k,0,0,0,464443,313010
21,19,female,Belgian,1,1,ITC,neutral,5,right,9,ITC_outcome,0,undefined,0,0,20,463440,314013
21,19,female,Belgian,1,2,guess,neutral,10,left,4,guess_start,1643,space,0,0,20,461795,315658
21,19,female,Belgian,1,2,guess,neutral,10,left,4,guess_choice,750,f,0,0,20,461043,316410
21,19,female,Belgian,1,2,guess,neutral,10,left,4,guess_outcome,0,undefined,0,0,20,459489,317964
21,19,female,Belgian,1,2,ITC,neutral,10,left,4,ITC_start,1381,space,0,0,20,458107,319346
21,19,female,Belgian,1,2,ITC,neutral,10,left,4,ITC_choice,1639,f,0,0,20,456467,320986
21,19,female,Belgian,1,2,ITC,neutral,10,left,4,ITC_wait,0,undefined,0,0,20,446456,330997
21,19,female,Belgian,1,2,ITC,neutral,10,left,4,ITC_collect,500,k,0,0,20,445955,331498
21,19,female,Belgian,1,2,ITC,neutral,10,left,4,ITC_outcome,0,undefined,0,0,40,444951,332502
21,19,female,Belgian,1,3,guess,neutral,5,left,10,guess_start,2075,space,0,0,40,442875,334578
21,19,female,Belgian,1,3,guess,neutral,5,left,10,guess_choice,774,j,0,0,40,442099,335354
21,19,female,Belgian,1,3,guess,neutral,5,left,10,guess_outcome,0,undefined,0,0,40,440541,336912
21,19,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_start,1209,space,0,0,40,439331,338122
21,19,female,Belgian,1,3,ITC,neutral,5,left,10,ITC_choice,1599,f,0,0,40,437731,339722
