subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
12,20,female,Belgian,1,1,guess,win,5,right,8,guess_start,1096,space,0,0,0,478902,178777
12,20,female,Belgian,1,1,guess,win,5,right,8,guess_choice,1129,f,0,0,0,477767,179912
12,20,female,Belgian,1,1,guess,win,5,right,8,guess_outcome,0,undefined,0,0,20,476209,181470
12,20,female,Belgian,1,1,ITC,win,5,right,8,ITC_start,1329,space,0,0,20,474878,182801
12,20,female,Belgian,1,1,ITC,win,5,right,8,ITC_choice,1230,j,0,0,20,473645,184034
12,20,female,Belgian,1,1,ITC,win,5,right,8,ITC_wait,0,undefined,0,0,20,468638,189041
12,20,female,Belgian,1,1,ITC,win,5,right,8,ITC_collect,635,k,0,0,20,468001,189678
12,20,female,Belgian,1,1,ITC,win,5,right,8,ITC_outcome,0,undefined,0,0,40,466994,190685
12,20,female,Belgian,1,2,guess,loss,10,right,8,guess_start,1466,space,0,0,40,465524,192155
12,20,female,Belgian,1,2,guess,loss,10,right,8,guess_choice,802,j,0,0,40,464717,192962
12,20,female,Belgian,1,2,guess,loss,10,right,8,guess_outcome,0,undefined,0,0,25,463161,194518
12,20,female,Belgian,1,2,ITC,loss,10,right,8,ITC_start,927,space,0,0,25,462232,195447
12,20,female,Belgian,1,2,ITC,loss,10,right,8,ITC_choice,1773,j,0,0,25,460457,197222
12,20,female,Belgian,1,2,ITC,loss,10,right,8,ITC_wait,0,undefined,0,0,25,450453,207226
12,20,female,Belgian,1,2,ITC,loss,10,right,8,ITC_collect,304,k,0,0,25,450146,207533
12,20,female,Belgian,1,2,ITC,loss,10,right,8,ITC_outcome,0,undefined,0,0,45,449142,208537
12,20,female,Belgian,1,3,guess,win,5,left,6,guess_start,739,space,0,0,45,448401,209278
12,20,female,Belgian,1,3,guess,win,5,left,6,guess_choice,532,f,0,0,45,447865,209814
