subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
4,18,female,Belgian,1,1,guess,loss,5,left,14,guess_start,3107,space,0,0,0,476890,290465
4,18,female,Belgian,1,1,guess,loss,5,left,14,guess_choice,1055,j,0,0,0,475832,291523
4,18,female,Belgian,1,1,guess,loss,5,left,14,guess_outcome,0,undefined,0,0,-15,474269,293086
4,18,female,Belgian,1,1,ITC,loss,5,left,14,ITC_start,1330,space,0,0,-15,472937,294418
4,18,female,Belgian,1,1,ITC,loss,5,left,14,ITC_choice,3530,f,0,0,-15,469403,297952
4,18,female,Belgian,1,1,ITC,loss,5,left,14,ITC_wait,0,undefined,0,0,-15,464391,302964
4,18,female,Belgian,1,1,ITC,loss,5,left,14,ITC_collect,553,k,0,0,-15,463837,303518
4,18,female,Belgian,1,1,ITC,loss,5,left,14,ITC_outcome,0,undefined,0,0,5,462834,304521
4,18,female,Belgian,1,2,guess,win,10,right,1,guess_start,1226,space,0,0,5,461604,305751
4,18,female,Belgian,1,2,guess,win,10,right,1,guess_choice,860,f,0,0,5,460741,306614
4,18,female,Belgian,1,2,guess,win,10,right,1,guess_outcome,0,undefined,0,0,25,459175,308180
4,18,female,Belgian,1,2,ITC,win,10,right,1,ITC_start,1130,space,0,0,25,458043,309312
4,18,female,Belgian,1,2,ITC,win,10,right,1,ITC_choice,1925,j,0,0,25,456116,311239
4,18,female,Belgian,1,2,ITC,win,10,right,1,ITC_wait,0,undefined,0,0,25,446106,321249
4,18,female,Belgian,1,2,ITC,win,10,right,1,ITC_collect,437,k,0,0,25,445665,321690
4,18,female,Belgian,1,2,ITC,win,10,right,1,ITC_outcome,0,undefined,0,0,45,444644,322711
4,18,female,Belgian,1,3,guess,win,5,right,14,guess_start,1398,space,0,0,45,443245,324110
4,18,female,Belgian,1,3,guess,win,5,right,14,guess_choice,659,j,0,0,45,442584,324771
4,18,female,Belgian,1,3,guess,win,5,right,14,guess_outcome,0,undefined,0,0,65,441016,326339
4,18,female,Belgian,1,3,ITC,win,5,right,14,ITC_start,993,space,0,0,65,440020,327335
4,18,female,Belgian,1,3,ITC,win,5,right,14,ITC_choice,855,f,0,0,65,439163,328192
4,18,female,Belgian,1,3,ITC,win,5,right,14,ITC_wait,0,undefined,0,0,65,439159,328196
4,18,female,Belgian,1,3,ITC,win,5,right,14,ITC_collect,1960,k,0,0,65,437196,330159
4,18,female,Belgian,1,3,ITC,win,5,right,14,ITC_outcome,0,undefined,0,0,79,436186,331169
4,18,female,Belgian,1,4,guess,win,5,left,6,guess_start,1124,space,0,0,79,435059,332296
4,18,female,Belgian,1,4,guess,win,5,left,6,guess_choice,1083,j,0,0,79,433975,333380
4,18,female,Belgian,1,4,guess,win,5,left,6,guess_outcome,0,undefined,0,0,99,432406,334949
4,18,female,Belgian,1,4,ITC,win,5,left,6,ITC_start,1157,space,0,0,99,431247,336108
4,18,female,Belgian,1,4,ITC,win,5,left,6,ITC_choice,1905,f,0,0,99,429341,338014
4,18,female,Belgian,1,4,ITC,win,5,left,6,ITC_wait,0,undefined,0,0,99,424336,343019
4,18,female,Belgian,1,4,ITC,win,5,left,6,ITC_collect,460,k,0,0,99,423873,343482
4,18,female,Belgian,1,4,ITC,win,5,left,6,ITC_outcome,0,undefined,0,0,119,422867,344488
4,18,female,Belgian,1,5,guess,win,5,left,16,guess_start,759,space,0,0,119,422107,345248
4,18,female,Belgian,1,5,guess,win,5,left,16,guess_choice,727,f,0,0,119,421376,345979
