subjectID,task,number,now,delayed,selected,choice,rt,time_elapsed
40,MCQ,1,€54 today,€55 in 117 days,€54 today,now,8500,3523438
40,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,3714,3527157
40,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,5964,3533126
40,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,6543,3539674
40,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,5374,3545051
40,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3324,3548378
40,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3446,3551826
40,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2217,3554047
40,MCQ,9,€78 today,€80 in 14 days,€78 today,now,4079,3558129
40,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,7195,3565325
40,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3166,3568495
40,MCQ,12,€67 today,€75 in 119 days,€67 today,now,3869,3572367
40,MCQ,13,€34 today,€35 in 186 days,€34 today,now,4476,3576845
40,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,4004,3580851
40,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,4688,3585542
40,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,7272,3592817
40,MCQ,17,€80 today,€85 in 157 days,€80 today,now,4916,3597737
40,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,5478,3603220
40,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,4216,3607440
40,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3975,3611417
40,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2212,3613633
40,MCQ,22,€25 today,€30 in 80 days,€25 today,now,6318,3619954
40,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2414,3622370
40,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3690,3626064
40,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2790,3628856
40,MCQ,26,€22 today,€25 in 136 days,€22 today,now,5227,3634086
40,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,3225,3637314
