subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
25,24,female,Netherlands,1,1,guess,neutral,10,right,2,guess_start,2998,space,0,0,0,477000,298569
25,24,female,Netherlands,1,1,guess,neutral,10,right,2,guess_choice,1497,j,0,0,0,475497,300072
25,24,female,Netherlands,1,1,guess,neutral,10,right,2,guess_outcome,0,undefined,0,0,0,473938,301631
25,24,female,Netherlands,1,1,ITC,neutral,10,right,2,ITC_start,1591,space,0,0,0,472345,303224
25,24,female,Netherlands,1,1,ITC,neutral,10,right,2,ITC_choice,1575,j,0,0,0,470767,304802
25,24,female,Netherlands,1,1,ITC,neutral,10,right,2,ITC_wait,0,undefined,0,0,0,460760,314809
25,24,female,Netherlands,1,1,ITC,neutral,10,right,2,ITC_collect,1966,k,0,0,0,458791,316778
25,24,female,Netherlands,1,1,ITC,neutral,10,right,2,ITC_outcome,0,undefined,0,0,20,457786,317783
25,24,female,Netherlands,1,2,guess,neutral,5,right,12,guess_start,2473,space,0,0,20,455309,320260
25,24,female,Netherlands,1,2,guess,neutral,5,right,12,guess_choice,923,f,0,0,20,454381,321188
25,24,female,Netherlands,1,2,guess,neutral,5,right,12,guess_outcome,0,undefined,0,0,20,452825,322744
25,24,female,Netherlands,1,2,ITC,neutral,5,right,12,ITC_start,2306,space,0,0,20,450517,325052
25,24,female,Netherlands,1,2,ITC,neutral,5,right,12,ITC_choice,3013,j,0,0,20,447502,328067
25,24,female,Netherlands,1,2,ITC,neutral,5,right,12,ITC_wait,0,undefined,0,0,20,442500,333069
25,24,female,Netherlands,1,2,ITC,neutral,5,right,12,ITC_collect,1747,k,0,0,20,440751,334818
25,24,female,Netherlands,1,2,ITC,neutral,5,right,12,ITC_outcome,0,undefined,0,0,40,439746,335823
25,24,female,Netherlands,1,3,guess,win,5,left,7,guess_start,1638,space,0,0,40,438106,337463
25,24,female,Netherlands,1,3,guess,win,5,left,7,guess_choice,1409,j,0,0,40,436691,338878
25,24,female,Netherlands,1,3,guess,win,5,left,7,guess_outcome,0,undefined,0,0,60,435133,340436
25,24,female,Netherlands,1,3,ITC,win,5,left,7,ITC_start,1512,space,0,0,60,433618,341951
25,24,female,Netherlands,1,3,ITC,win,5,left,7,ITC_choice,2863,f,0,0,60,430753,344816
25,24,female,Netherlands,1,3,ITC,win,5,left,7,ITC_wait,0,undefined,0,0,60,425751,349818
25,24,female,Netherlands,1,3,ITC,win,5,left,7,ITC_collect,1705,k,0,0,60,424044,351525
25,24,female,Netherlands,1,3,ITC,win,5,left,7,ITC_outcome,0,undefined,0,0,80,423039,352530
25,24,female,Netherlands,1,4,guess,neutral,10,left,7,guess_start,1609,space,0,0,80,421427,354142
25,24,female,Netherlands,1,4,guess,neutral,10,left,7,guess_choice,1172,j,0,0,80,420251,355318
25,24,female,Netherlands,1,4,guess,neutral,10,left,7,guess_outcome,0,undefined,0,0,80,418695,356874
25,24,female,Netherlands,1,4,ITC,neutral,10,left,7,ITC_start,1115,space,0,0,80,417579,357990
25,24,female,Netherlands,1,4,ITC,neutral,10,left,7,ITC_choice,1221,f,0,0,80,416355,359214
25,24,female,Netherlands,1,4,ITC,neutral,10,left,7,ITC_wait,0,undefined,0,0,80,406348,369221
25,24,female,Netherlands,1,4,ITC,neutral,10,left,7,ITC_collect,1780,k,0,0,80,404565,371004
25,24,female,Netherlands,1,4,ITC,neutral,10,left,7,ITC_outcome,0,undefined,0,0,100,403559,372010
25,24,female,Netherlands,1,5,guess,loss,10,left,8,guess_start,1929,space,0,0,100,401628,373941
25,24,female,Netherlands,1,5,guess,loss,10,left,8,guess_choice,1439,f,0,0,100,400185,375384
25,24,female,Netherlands,1,5,guess,loss,10,left,8,guess_outcome,0,undefined,0,0,85,398629,376940
25,24,female,Netherlands,1,5,ITC,loss,10,left,8,ITC_start,1794,space,0,0,85,396833,378736
25,24,female,Netherlands,1,5,ITC,loss,10,left,8,ITC_choice,1185,f,0,0,85,395646,379923
25,24,female,Netherlands,1,5,ITC,loss,10,left,8,ITC_wait,0,undefined,0,0,85,385642,389927
25,24,female,Netherlands,1,5,ITC,loss,10,left,8,ITC_collect,1465,k,0,0,85,384175,391394
25,24,female,Netherlands,1,5,ITC,loss,10,left,8,ITC_outcome,0,undefined,0,0,105,383064,392505
25,24,female,Netherlands,1,6,guess,win,10,left,3,guess_start,2060,space,0,0,105,381002,394567
25,24,female,Netherlands,1,6,guess,win,10,left,3,guess_choice,782,j,0,0,105,380216,395353
25,24,female,Netherlands,1,6,guess,win,10,left,3,guess_outcome,0,undefined,0,0,125,378658,396911
25,24,female,Netherlands,1,6,ITC,win,10,left,3,ITC_start,1450,space,0,0,125,377205,398364
25,24,female,Netherlands,1,6,ITC,win,10,left,3,ITC_choice,1004,f,0,0,125,376199,399370
25,24,female,Netherlands,1,6,ITC,win,10,left,3,ITC_wait,0,undefined,0,0,125,366194,409375
25,24,female,Netherlands,1,6,ITC,win,10,left,3,ITC_collect,1427,k,0,0,125,364765,410804
25,24,female,Netherlands,1,6,ITC,win,10,left,3,ITC_outcome,0,undefined,0,0,145,363758,411811
25,24,female,Netherlands,1,7,guess,neutral,5,left,2,guess_start,1218,space,0,0,145,362538,413031
25,24,female,Netherlands,1,7,guess,neutral,5,left,2,guess_choice,1343,j,0,0,145,361191,414378
25,24,female,Netherlands,1,7,guess,neutral,5,left,2,guess_outcome,0,undefined,0,0,145,359634,415935
25,24,female,Netherlands,1,7,ITC,neutral,5,left,2,ITC_start,2590,space,0,0,145,357041,418528
25,24,female,Netherlands,1,7,ITC,neutral,5,left,2,ITC_choice,903,f,0,0,145,356137,419432
25,24,female,Netherlands,1,7,ITC,neutral,5,left,2,ITC_wait,0,undefined,0,0,145,351134,424435
25,24,female,Netherlands,1,7,ITC,neutral,5,left,2,ITC_collect,1216,k,0,0,145,349916,425653
25,24,female,Netherlands,1,7,ITC,neutral,5,left,2,ITC_outcome,0,undefined,0,0,165,348909,426660
25,24,female,Netherlands,1,8,guess,win,5,left,4,guess_start,1036,space,0,0,165,347871,427698
25,24,female,Netherlands,1,8,guess,win,5,left,4,guess_choice,2162,f,0,0,165,345706,429863
25,24,female,Netherlands,1,8,guess,win,5,left,4,guess_outcome,0,undefined,0,0,185,344152,431417
25,24,female,Netherlands,1,8,ITC,win,5,left,4,ITC_start,2021,space,0,0,185,342129,433440
25,24,female,Netherlands,1,8,ITC,win,5,left,4,ITC_choice,1583,f,0,0,185,340544,435025
25,24,female,Netherlands,1,8,ITC,win,5,left,4,ITC_wait,0,undefined,0,0,185,335539,440030
25,24,female,Netherlands,1,8,ITC,win,5,left,4,ITC_collect,1539,k,0,0,185,333998,441571
25,24,female,Netherlands,1,8,ITC,win,5,left,4,ITC_outcome,0,undefined,0,0,205,332991,442578
25,24,female,Netherlands,1,9,guess,neutral,10,right,6,guess_start,1101,space,0,0,205,331888,443681
25,24,female,Netherlands,1,9,guess,neutral,10,right,6,guess_choice,1683,j,0,0,205,330202,445367
25,24,female,Netherlands,1,9,guess,neutral,10,right,6,guess_outcome,0,undefined,0,0,205,328648,446921
25,24,female,Netherlands,1,9,ITC,neutral,10,right,6,ITC_start,923,space,0,0,205,327723,447846
25,24,female,Netherlands,1,9,ITC,neutral,10,right,6,ITC_choice,1291,j,0,0,205,326428,449141
25,24,female,Netherlands,1,9,ITC,neutral,10,right,6,ITC_wait,0,undefined,0,0,205,316426,459143
25,24,female,Netherlands,1,9,ITC,neutral,10,right,6,ITC_collect,1097,k,0,0,205,315327,460242
25,24,female,Netherlands,1,9,ITC,neutral,10,right,6,ITC_outcome,0,undefined,0,0,225,314324,461245
25,24,female,Netherlands,1,10,guess,win,5,right,1,guess_start,1190,space,0,0,225,313132,462437
25,24,female,Netherlands,1,10,guess,win,5,right,1,guess_choice,2122,j,0,0,225,311006,464563
25,24,female,Netherlands,1,10,guess,win,5,right,1,guess_outcome,0,undefined,0,0,245,309452,466117
25,24,female,Netherlands,1,10,ITC,win,5,right,1,ITC_start,967,space,0,0,245,308483,467086
25,24,female,Netherlands,1,10,ITC,win,5,right,1,ITC_choice,836,j,0,0,245,307645,467924
25,24,female,Netherlands,1,10,ITC,win,5,right,1,ITC_wait,0,undefined,0,0,245,302640,472929
25,24,female,Netherlands,1,10,ITC,win,5,right,1,ITC_collect,1077,k,0,0,245,301561,474008
