subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
43,18,female,Belg,1,1,guess,neutral,10,left,8,guess_start,2684,space,0,0,0,477315,386829
43,18,female,Belg,1,1,guess,neutral,10,left,8,guess_choice,1236,f,0,0,0,476075,388069
43,18,female,Belg,1,1,guess,neutral,10,left,8,guess_outcome,0,undefined,0,0,0,474515,389629
43,18,female,Belg,1,1,ITC,neutral,10,left,8,ITC_start,4718,space,0,0,0,469795,394349
43,18,female,Belg,1,1,ITC,neutral,10,left,8,ITC_choice,1877,f,0,0,0,467915,396229
43,18,female,Belg,1,1,ITC,neutral,10,left,8,ITC_wait,0,undefined,0,0,0,457900,406244
43,18,female,Belg,1,1,ITC,neutral,10,left,8,ITC_collect,2640,k,0,0,0,455258,408886
43,18,female,Belg,1,1,ITC,neutral,10,left,8,ITC_outcome,0,undefined,0,0,20,454242,409902
43,18,female,Belg,1,2,guess,neutral,5,right,14,guess_start,1412,space,0,0,20,452827,411317
43,18,female,Belg,1,2,guess,neutral,5,right,14,guess_choice,774,f,0,0,20,452051,412093
43,18,female,Belg,1,2,guess,neutral,5,right,14,guess_outcome,0,undefined,0,0,20,450495,413649
43,18,female,Belg,1,2,ITC,neutral,5,right,14,ITC_start,1426,space,0,0,20,449067,415077
43,18,female,Belg,1,2,ITC,neutral,5,right,14,ITC_choice,1910,j,0,0,20,447156,416988
43,18,female,Belg,1,2,ITC,neutral,5,right,14,ITC_wait,0,undefined,0,0,20,442138,422006
43,18,female,Belg,1,2,ITC,neutral,5,right,14,ITC_collect,1078,k,0,0,20,441058,423086
43,18,female,Belg,1,2,ITC,neutral,5,right,14,ITC_outcome,0,undefined,0,0,40,440043,424101
43,18,female,Belg,1,3,guess,neutral,10,left,1,guess_start,1078,space,0,0,40,438963,425181
43,18,female,Belg,1,3,guess,neutral,10,left,1,guess_choice,860,j,0,0,40,438099,426045
43,18,female,Belg,1,3,guess,neutral,10,left,1,guess_outcome,0,undefined,0,0,40,436542,427602
43,18,female,Belg,1,3,ITC,neutral,10,left,1,ITC_start,2409,space,0,0,40,434131,430013
43,18,female,Belg,1,3,ITC,neutral,10,left,1,ITC_choice,1432,f,0,0,40,432699,431445
43,18,female,Belg,1,3,ITC,neutral,10,left,1,ITC_wait,0,undefined,0,0,40,422693,441451
43,18,female,Belg,1,3,ITC,neutral,10,left,1,ITC_collect,489,k,0,0,40,422202,441942
43,18,female,Belg,1,3,ITC,neutral,10,left,1,ITC_outcome,0,undefined,0,0,60,421184,442960
43,18,female,Belg,1,4,guess,neutral,10,left,3,guess_start,987,space,0,0,60,420195,443949
43,18,female,Belg,1,4,guess,neutral,10,left,3,guess_choice,741,f,0,0,60,419451,444693
43,18,female,Belg,1,4,guess,neutral,10,left,3,guess_outcome,0,undefined,0,0,60,417887,446257
43,18,female,Belg,1,4,ITC,neutral,10,left,3,ITC_start,1291,space,0,0,60,416595,447549
43,18,female,Belg,1,4,ITC,neutral,10,left,3,ITC_choice,1831,f,0,0,60,414763,449381
43,18,female,Belg,1,4,ITC,neutral,10,left,3,ITC_wait,0,undefined,0,0,60,404747,459397
43,18,female,Belg,1,4,ITC,neutral,10,left,3,ITC_collect,1455,k,0,0,60,403290,460854
43,18,female,Belg,1,4,ITC,neutral,10,left,3,ITC_outcome,0,undefined,0,0,80,402279,461865
43,18,female,Belg,1,5,guess,loss,5,left,11,guess_start,1523,space,0,0,80,400755,463389
43,18,female,Belg,1,5,guess,loss,5,left,11,guess_choice,1270,j,0,0,80,399482,464662
43,18,female,Belg,1,5,guess,loss,5,left,11,guess_outcome,0,undefined,0,0,65,397926,466218
43,18,female,Belg,1,5,ITC,loss,5,left,11,ITC_start,1442,space,0,0,65,396483,467661
43,18,female,Belg,1,5,ITC,loss,5,left,11,ITC_choice,1174,f,0,0,65,395307,468837
43,18,female,Belg,1,5,ITC,loss,5,left,11,ITC_wait,0,undefined,0,0,65,390305,473839
43,18,female,Belg,1,5,ITC,loss,5,left,11,ITC_collect,1564,k,0,0,65,388739,475405
43,18,female,Belg,1,5,ITC,loss,5,left,11,ITC_outcome,0,undefined,0,0,85,387728,476416
43,18,female,Belg,1,6,guess,neutral,10,left,2,guess_start,1629,space,0,0,85,386098,478046
43,18,female,Belg,1,6,guess,neutral,10,left,2,guess_choice,1101,j,0,0,85,384994,479150
43,18,female,Belg,1,6,guess,neutral,10,left,2,guess_outcome,0,undefined,0,0,85,383437,480707
43,18,female,Belg,1,6,ITC,neutral,10,left,2,ITC_start,1250,space,0,0,85,382186,481958
43,18,female,Belg,1,6,ITC,neutral,10,left,2,ITC_choice,1350,f,0,0,85,380835,483309
43,18,female,Belg,1,6,ITC,neutral,10,left,2,ITC_wait,0,undefined,0,0,85,370826,493318
43,18,female,Belg,1,6,ITC,neutral,10,left,2,ITC_collect,670,k,0,0,85,370154,493990
43,18,female,Belg,1,6,ITC,neutral,10,left,2,ITC_outcome,0,undefined,0,0,105,369147,494997
43,18,female,Belg,1,7,guess,neutral,5,right,12,guess_start,734,space,0,0,105,368411,495733
43,18,female,Belg,1,7,guess,neutral,5,right,12,guess_choice,1110,j,0,0,105,367299,496845
43,18,female,Belg,1,7,guess,neutral,5,right,12,guess_outcome,0,undefined,0,0,105,365737,498407
43,18,female,Belg,1,7,ITC,neutral,5,right,12,ITC_start,2189,space,0,0,105,363546,500598
43,18,female,Belg,1,7,ITC,neutral,5,right,12,ITC_choice,1070,j,0,0,105,362474,501670
43,18,female,Belg,1,7,ITC,neutral,5,right,12,ITC_wait,0,undefined,0,0,105,357461,506683
43,18,female,Belg,1,7,ITC,neutral,5,right,12,ITC_collect,2017,k,0,0,105,355442,508702
43,18,female,Belg,1,7,ITC,neutral,5,right,12,ITC_outcome,0,undefined,0,0,125,354427,509717
43,18,female,Belg,1,8,guess,loss,5,right,4,guess_start,727,space,0,0,125,353699,510445
43,18,female,Belg,1,8,guess,loss,5,right,4,guess_choice,918,f,0,0,125,352778,511366
43,18,female,Belg,1,8,guess,loss,5,right,4,guess_outcome,0,undefined,0,0,110,351212,512932
43,18,female,Belg,1,8,ITC,loss,5,right,4,ITC_start,832,space,0,0,110,350379,513765
43,18,female,Belg,1,8,ITC,loss,5,right,4,ITC_choice,1231,j,0,0,110,349146,514998
43,18,female,Belg,1,8,ITC,loss,5,right,4,ITC_wait,0,undefined,0,0,110,344134,520010
43,18,female,Belg,1,8,ITC,loss,5,right,4,ITC_collect,475,k,0,0,110,343657,520487
43,18,female,Belg,1,8,ITC,loss,5,right,4,ITC_outcome,0,undefined,0,0,130,342644,521500
43,18,female,Belg,1,9,guess,neutral,10,left,6,guess_start,744,space,0,0,130,341898,522246
43,18,female,Belg,1,9,guess,neutral,10,left,6,guess_choice,741,f,0,0,130,341155,522989
43,18,female,Belg,1,9,guess,neutral,10,left,6,guess_outcome,0,undefined,0,0,130,339586,524558
43,18,female,Belg,1,9,ITC,neutral,10,left,6,ITC_start,1831,space,0,0,130,337754,526390
43,18,female,Belg,1,9,ITC,neutral,10,left,6,ITC_choice,1046,f,0,0,130,336707,527437
43,18,female,Belg,1,9,ITC,neutral,10,left,6,ITC_wait,0,undefined,0,0,130,326695,537449
43,18,female,Belg,1,9,ITC,neutral,10,left,6,ITC_collect,2348,k,0,0,130,324346,539798
43,18,female,Belg,1,9,ITC,neutral,10,left,6,ITC_outcome,0,undefined,0,0,150,323336,540808
43,18,female,Belg,1,10,guess,loss,5,left,12,guess_start,796,space,0,0,150,322539,541605
43,18,female,Belg,1,10,guess,loss,5,left,12,guess_choice,973,j,0,0,150,321563,542581
43,18,female,Belg,1,10,guess,loss,5,left,12,guess_outcome,0,undefined,0,0,135,320006,544138
43,18,female,Belg,1,10,ITC,loss,5,left,12,ITC_start,1162,space,0,0,135,318843,545301
43,18,female,Belg,1,10,ITC,loss,5,left,12,ITC_choice,1231,j,0,0,135,317610,546534
43,18,female,Belg,1,10,ITC,loss,5,left,12,ITC_wait,0,undefined,0,0,135,317607,546537
43,18,female,Belg,1,10,ITC,loss,5,left,12,ITC_collect,2523,k,0,0,135,315083,549061
43,18,female,Belg,1,10,ITC,loss,5,left,12,ITC_outcome,0,undefined,0,0,147,314067,550077
43,18,female,Belg,1,11,guess,loss,10,left,1,guess_start,1135,space,0,0,147,312931,551213
43,18,female,Belg,1,11,guess,loss,10,left,1,guess_choice,1110,j,0,0,147,311818,552326
43,18,female,Belg,1,11,guess,loss,10,left,1,guess_outcome,0,undefined,0,0,132,310262,553882
43,18,female,Belg,1,11,ITC,loss,10,left,1,ITC_start,633,space,0,0,132,309627,554517
43,18,female,Belg,1,11,ITC,loss,10,left,1,ITC_choice,1143,f,0,0,132,308482,555662
43,18,female,Belg,1,11,ITC,loss,10,left,1,ITC_wait,0,undefined,0,0,132,298467,565677
43,18,female,Belg,1,11,ITC,loss,10,left,1,ITC_collect,368,k,0,0,132,298098,566046
43,18,female,Belg,1,11,ITC,loss,10,left,1,ITC_outcome,0,undefined,0,0,152,297081,567063
43,18,female,Belg,1,12,guess,win,5,left,10,guess_start,398,space,0,0,152,296682,567462
43,18,female,Belg,1,12,guess,win,5,left,10,guess_choice,790,f,0,0,152,295891,568253
43,18,female,Belg,1,12,guess,win,5,left,10,guess_outcome,0,undefined,0,0,172,294329,569815
43,18,female,Belg,1,12,ITC,win,5,left,10,ITC_start,1005,space,0,0,172,293323,570821
43,18,female,Belg,1,12,ITC,win,5,left,10,ITC_choice,1336,j,0,0,172,291986,572158
43,18,female,Belg,1,12,ITC,win,5,left,10,ITC_wait,0,undefined,0,0,172,291982,572162
43,18,female,Belg,1,12,ITC,win,5,left,10,ITC_collect,2546,k,0,0,172,289435,574709
43,18,female,Belg,1,12,ITC,win,5,left,10,ITC_outcome,0,undefined,0,0,182,288430,575714
43,18,female,Belg,1,13,guess,neutral,10,left,5,guess_start,482,space,0,0,182,287947,576197
43,18,female,Belg,1,13,guess,neutral,10,left,5,guess_choice,950,f,0,0,182,286994,577150
43,18,female,Belg,1,13,guess,neutral,10,left,5,guess_outcome,0,undefined,0,0,182,285429,578715
43,18,female,Belg,1,13,ITC,neutral,10,left,5,ITC_start,265,space,0,0,182,285163,578981
43,18,female,Belg,1,13,ITC,neutral,10,left,5,ITC_choice,871,f,0,0,182,284291,579853
43,18,female,Belg,1,13,ITC,neutral,10,left,5,ITC_wait,0,undefined,0,0,182,274276,589868
43,18,female,Belg,1,13,ITC,neutral,10,left,5,ITC_collect,345,k,0,0,182,273930,590214
43,18,female,Belg,1,13,ITC,neutral,10,left,5,ITC_outcome,0,undefined,0,0,202,272925,591219
43,18,female,Belg,1,14,guess,loss,10,right,8,guess_start,577,space,0,0,202,272347,591797
