subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
35,19,female,Belgium,1,1,guess,win,5,right,9,guess_start,2045,space,0,0,0,477952,428950
35,19,female,Belgium,1,1,guess,win,5,right,9,guess_choice,3127,j,0,0,0,474818,432084
35,19,female,Belgium,1,1,guess,win,5,right,9,guess_outcome,0,undefined,0,0,20,473256,433646
35,19,female,Belgium,1,1,ITC,win,5,right,9,ITC_start,2197,space,0,0,20,471055,435847
35,19,female,Belgium,1,1,ITC,win,5,right,9,ITC_choice,2941,j,0,0,20,468110,438792
35,19,female,Belgium,1,1,ITC,win,5,right,9,ITC_wait,0,undefined,0,0,20,463102,443800
35,19,female,Belgium,1,1,ITC,win,5,right,9,ITC_collect,1858,k,0,0,20,461240,445662
35,19,female,Belgium,1,1,ITC,win,5,right,9,ITC_outcome,0,undefined,0,0,40,460231,446671
35,19,female,Belgium,1,2,guess,loss,5,right,4,guess_start,2410,space,0,0,40,457816,449086
35,19,female,Belgium,1,2,guess,loss,5,right,4,guess_choice,2150,f,0,0,40,455659,451243
35,19,female,Belgium,1,2,guess,loss,5,right,4,guess_outcome,0,undefined,0,0,25,454103,452799
35,19,female,Belgium,1,2,ITC,loss,5,right,4,ITC_start,4793,space,0,0,25,449307,457595
35,19,female,Belgium,1,2,ITC,loss,5,right,4,ITC_choice,3555,j,0,0,25,445749,461153
35,19,female,Belgium,1,2,ITC,loss,5,right,4,ITC_wait,0,undefined,0,0,25,440742,466160
35,19,female,Belgium,1,2,ITC,loss,5,right,4,ITC_collect,2004,k,0,0,25,438734,468168
35,19,female,Belgium,1,2,ITC,loss,5,right,4,ITC_outcome,0,undefined,0,0,45,437725,469177
35,19,female,Belgium,1,3,guess,win,5,left,4,guess_start,1688,space,0,0,45,436034,470868
35,19,female,Belgium,1,3,guess,win,5,left,4,guess_choice,1567,f,0,0,45,434462,472440
35,19,female,Belgium,1,3,guess,win,5,left,4,guess_outcome,0,undefined,0,0,65,432902,474000
35,19,female,Belgium,1,3,ITC,win,5,left,4,ITC_start,1732,space,0,0,65,431166,475736
35,19,female,Belgium,1,3,ITC,win,5,left,4,ITC_choice,3572,f,0,0,65,427592,479310
35,19,female,Belgium,1,3,ITC,win,5,left,4,ITC_wait,0,undefined,0,0,65,422588,484314
35,19,female,Belgium,1,3,ITC,win,5,left,4,ITC_collect,2229,k,0,0,65,420356,486546
35,19,female,Belgium,1,3,ITC,win,5,left,4,ITC_outcome,0,undefined,0,0,85,419351,487551
35,19,female,Belgium,1,4,guess,neutral,5,left,4,guess_start,999,space,0,0,85,418348,488554
35,19,female,Belgium,1,4,guess,neutral,5,left,4,guess_choice,1607,j,0,0,85,416736,490166
35,19,female,Belgium,1,4,guess,neutral,5,left,4,guess_outcome,0,undefined,0,0,85,415175,491727
35,19,female,Belgium,1,4,ITC,neutral,5,left,4,ITC_start,1177,space,0,0,85,413995,492907
35,19,female,Belgium,1,4,ITC,neutral,5,left,4,ITC_choice,3563,f,0,0,85,410429,496473
35,19,female,Belgium,1,4,ITC,neutral,5,left,4,ITC_wait,0,undefined,0,0,85,405421,501481
35,19,female,Belgium,1,4,ITC,neutral,5,left,4,ITC_collect,1201,k,0,0,85,404217,502685
