subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
50,21,male,Dutch,1,1,guess,win,5,left,2,guess_start,1794,space,0,0,0,478205,337904
50,21,male,Dutch,1,1,guess,win,5,left,2,guess_choice,1680,f,0,0,0,476524,339585
50,21,male,Dutch,1,1,guess,win,5,left,2,guess_outcome,0,undefined,0,0,20,474970,341139
50,21,male,Dutch,1,1,ITC,win,5,left,2,ITC_start,1530,space,0,0,20,473439,342670
50,21,male,Dutch,1,1,ITC,win,5,left,2,ITC_choice,2971,f,0,0,20,470467,345642
50,21,male,Dutch,1,1,ITC,win,5,left,2,ITC_wait,0,undefined,0,0,20,465465,350644
50,21,male,Dutch,1,1,ITC,win,5,left,2,ITC_collect,661,k,0,0,20,464803,351306
50,21,male,Dutch,1,1,ITC,win,5,left,2,ITC_outcome,0,undefined,0,0,40,463800,352309
50,21,male,Dutch,1,2,guess,neutral,10,left,2,guess_start,758,space,0,0,40,463041,353068
50,21,male,Dutch,1,2,guess,neutral,10,left,2,guess_choice,668,j,0,0,40,462371,353738
50,21,male,Dutch,1,2,guess,neutral,10,left,2,guess_outcome,0,undefined,0,0,40,460817,355292
50,21,male,Dutch,1,2,ITC,neutral,10,left,2,ITC_start,660,space,0,0,40,460156,355953
50,21,male,Dutch,1,2,ITC,neutral,10,left,2,ITC_choice,1880,f,0,0,40,458275,357834
50,21,male,Dutch,1,2,ITC,neutral,10,left,2,ITC_wait,0,undefined,0,0,40,448269,367840
50,21,male,Dutch,1,2,ITC,neutral,10,left,2,ITC_collect,926,k,0,0,40,447341,368768
50,21,male,Dutch,1,2,ITC,neutral,10,left,2,ITC_outcome,0,undefined,0,0,60,446338,369771
50,21,male,Dutch,1,3,guess,loss,5,left,10,guess_start,95,space,0,0,60,446242,369867
50,21,male,Dutch,1,3,guess,loss,5,left,10,guess_choice,1556,j,0,0,60,444684,371425
