subjectID,age,gender,nationality,block_number,trial_number,trial_type,guess_outcome,delay_time,delay_pos,immediate_amount,stage,respRT,respKey,blur_count,focus_count,total_points,remaining_duration,time_elapsed
44,19,female,Belg,1,1,guess,loss,5,right,16,guess_start,1445,space,0,0,0,478555,265167
44,19,female,Belg,1,1,guess,loss,5,right,16,guess_choice,1723,f,0,0,0,476827,266895
44,19,female,Belg,1,1,guess,loss,5,right,16,guess_outcome,0,undefined,0,0,-15,475265,268457
44,19,female,Belg,1,1,ITC,loss,5,right,16,ITC_start,2440,space,0,0,-15,472824,270898
44,19,female,Belg,1,1,ITC,loss,5,right,16,ITC_choice,2724,j,0,0,-15,470099,273623
44,19,female,Belg,1,1,ITC,loss,5,right,16,ITC_wait,0,undefined,0,0,-15,465090,278632
44,19,female,Belg,1,1,ITC,loss,5,right,16,ITC_collect,1851,k,0,0,-15,463237,280485
44,19,female,Belg,1,1,ITC,loss,5,right,16,ITC_outcome,0,undefined,0,0,5,462233,281489
44,19,female,Belg,1,2,guess,win,10,right,4,guess_start,1491,space,0,0,5,460740,282982
44,19,female,Belg,1,2,guess,win,10,right,4,guess_choice,1570,j,0,0,5,459167,284555
44,19,female,Belg,1,2,guess,win,10,right,4,guess_outcome,0,undefined,0,0,25,457602,286120
44,19,female,Belg,1,2,ITC,win,10,right,4,ITC_start,2315,space,0,0,25,455285,288437
44,19,female,Belg,1,2,ITC,win,10,right,4,ITC_choice,2883,j,0,0,25,452401,291321
44,19,female,Belg,1,2,ITC,win,10,right,4,ITC_wait,0,undefined,0,0,25,442395,301327
44,19,female,Belg,1,3,guess,loss,5,left,15,guess_start,1819,space,0,0,45,438579,305143
44,19,female,Belg,1,3,guess,loss,5,left,15,guess_choice,1800,j,0,0,45,436776,306946
44,19,female,Belg,1,2,ITC,win,10,right,4,ITC_collect,980,k,0,0,25,441414,302308
44,19,female,Belg,1,2,ITC,win,10,right,4,ITC_outcome,0,undefined,0,0,45,440399,303323
44,19,female,Belg,1,3,guess,loss,5,left,15,guess_outcome,0,undefined,0,0,30,435220,308502
44,19,female,Belg,1,3,ITC,loss,5,left,15,ITC_start,1204,space,0,0,30,434015,309707
44,19,female,Belg,1,3,ITC,loss,5,left,15,ITC_choice,1946,j,0,0,30,432068,311654
44,19,female,Belg,1,3,ITC,loss,5,left,15,ITC_wait,0,undefined,0,0,30,432066,311656
44,19,female,Belg,1,3,ITC,loss,5,left,15,ITC_collect,1208,k,0,0,30,430856,312866
44,19,female,Belg,1,3,ITC,loss,5,left,15,ITC_outcome,0,undefined,0,0,45,429850,313872
44,19,female,Belg,1,4,guess,loss,5,left,4,guess_start,340,space,0,0,45,429509,314213
44,19,female,Belg,1,4,guess,loss,5,left,4,guess_choice,1016,f,0,0,45,428489,315233
44,19,female,Belg,1,4,guess,loss,5,left,4,guess_outcome,0,undefined,0,0,30,426919,316803
44,19,female,Belg,1,4,ITC,loss,5,left,4,ITC_start,1298,space,0,0,30,425620,318102
44,19,female,Belg,1,4,ITC,loss,5,left,4,ITC_choice,2566,f,0,0,30,423053,320669
44,19,female,Belg,1,4,ITC,loss,5,left,4,ITC_wait,0,undefined,0,0,30,418037,325685
44,19,female,Belg,1,4,ITC,loss,5,left,4,ITC_collect,1460,k,0,0,30,416574,327148
44,19,female,Belg,1,4,ITC,loss,5,left,4,ITC_outcome,0,undefined,0,0,50,415560,328162
44,19,female,Belg,1,5,guess,neutral,5,right,12,guess_start,706,space,0,0,50,414853,328869
44,19,female,Belg,1,5,guess,neutral,5,right,12,guess_choice,2403,f,0,0,50,412448,331274
44,19,female,Belg,1,5,guess,neutral,5,right,12,guess_outcome,0,undefined,0,0,50,410880,332842
44,19,female,Belg,1,5,ITC,neutral,5,right,12,ITC_start,1777,space,0,0,50,409102,334620
44,19,female,Belg,1,5,ITC,neutral,5,right,12,ITC_choice,2389,f,0,0,50,406712,337010
44,19,female,Belg,1,5,ITC,neutral,5,right,12,ITC_wait,0,undefined,0,0,50,406709,337013
44,19,female,Belg,1,5,ITC,neutral,5,right,12,ITC_collect,993,k,0,0,50,405714,338008
44,19,female,Belg,1,5,ITC,neutral,5,right,12,ITC_outcome,0,undefined,0,0,62,404700,339022
44,19,female,Belg,1,6,guess,win,5,left,7,guess_start,1330,space,0,0,62,403369,340353
44,19,female,Belg,1,6,guess,win,5,left,7,guess_choice,1940,j,0,0,62,401426,342296
44,19,female,Belg,1,6,guess,win,5,left,7,guess_outcome,0,undefined,0,0,82,399861,343861
44,19,female,Belg,1,6,ITC,win,5,left,7,ITC_start,1153,space,0,0,82,398706,345016
44,19,female,Belg,1,6,ITC,win,5,left,7,ITC_choice,2116,f,0,0,82,396589,347133
44,19,female,Belg,1,6,ITC,win,5,left,7,ITC_wait,0,undefined,0,0,82,391580,352142
44,19,female,Belg,1,6,ITC,win,5,left,7,ITC_collect,700,k,0,0,82,390879,352843
44,19,female,Belg,1,6,ITC,win,5,left,7,ITC_outcome,0,undefined,0,0,102,389870,353852
44,19,female,Belg,1,7,guess,win,10,right,3,guess_start,703,space,0,0,102,389165,354557
44,19,female,Belg,1,7,guess,win,10,right,3,guess_choice,1337,j,0,0,102,387826,355896
44,19,female,Belg,1,7,guess,win,10,right,3,guess_outcome,0,undefined,0,0,122,386270,357452
44,19,female,Belg,1,7,ITC,win,10,right,3,ITC_start,1768,space,0,0,122,384501,359221
44,19,female,Belg,1,7,ITC,win,10,right,3,ITC_choice,1841,j,0,0,122,382659,361063
44,19,female,Belg,1,7,ITC,win,10,right,3,ITC_wait,0,undefined,0,0,122,372644,371078
44,19,female,Belg,1,7,ITC,win,10,right,3,ITC_collect,1509,k,0,0,122,371134,372588
44,19,female,Belg,1,7,ITC,win,10,right,3,ITC_outcome,0,undefined,0,0,142,370123,373599
44,19,female,Belg,1,8,guess,loss,5,right,13,guess_start,739,space,0,0,142,369382,374340
44,19,female,Belg,1,8,guess,loss,5,right,13,guess_choice,1405,f,0,0,142,367974,375748
44,19,female,Belg,1,8,guess,loss,5,right,13,guess_outcome,0,undefined,0,0,127,366413,377309
44,19,female,Belg,1,8,ITC,loss,5,right,13,ITC_start,490,space,0,0,127,365922,377800
44,19,female,Belg,1,8,ITC,loss,5,right,13,ITC_choice,1760,f,0,0,127,364161,379561
44,19,female,Belg,1,8,ITC,loss,5,right,13,ITC_wait,0,undefined,0,0,127,364159,379563
44,19,female,Belg,1,8,ITC,loss,5,right,13,ITC_collect,720,k,0,0,127,363437,380285
44,19,female,Belg,1,8,ITC,loss,5,right,13,ITC_outcome,0,undefined,0,0,140,362423,381299
44,19,female,Belg,1,9,guess,neutral,5,right,3,guess_start,268,space,0,0,140,362154,381568
44,19,female,Belg,1,9,guess,neutral,5,right,3,guess_choice,1281,f,0,0,140,360871,382851
44,19,female,Belg,1,9,guess,neutral,5,right,3,guess_outcome,0,undefined,0,0,140,359303,384419
44,19,female,Belg,1,9,ITC,neutral,5,right,3,ITC_start,1245,space,0,0,140,358056,385666
44,19,female,Belg,1,9,ITC,neutral,5,right,3,ITC_choice,2195,j,0,0,140,355867,387855
44,19,female,Belg,1,9,ITC,neutral,5,right,3,ITC_wait,0,undefined,0,0,140,350860,392862
44,19,female,Belg,1,9,ITC,neutral,5,right,3,ITC_collect,542,k,0,0,140,350317,393405
44,19,female,Belg,1,9,ITC,neutral,5,right,3,ITC_outcome,0,undefined,0,0,160,349310,394412
44,19,female,Belg,1,10,guess,loss,5,left,11,guess_start,2776,space,0,0,160,346533,397189
44,19,female,Belg,1,10,guess,loss,5,left,11,guess_choice,1502,j,0,0,160,345029,398693
44,19,female,Belg,1,10,guess,loss,5,left,11,guess_outcome,0,undefined,0,0,145,343474,400248
44,19,female,Belg,1,10,ITC,loss,5,left,11,ITC_start,633,space,0,0,145,342840,400882
44,19,female,Belg,1,10,ITC,loss,5,left,11,ITC_choice,1925,j,0,0,145,340913,402809
44,19,female,Belg,1,10,ITC,loss,5,left,11,ITC_wait,0,undefined,0,0,145,340911,402811
44,19,female,Belg,1,10,ITC,loss,5,left,11,ITC_collect,1364,k,0,0,145,339545,404177
44,19,female,Belg,1,10,ITC,loss,5,left,11,ITC_outcome,0,undefined,0,0,156,338531,405191
44,19,female,Belg,1,11,guess,neutral,5,left,11,guess_start,630,space,0,0,156,337899,405823
44,19,female,Belg,1,11,guess,neutral,5,left,11,guess_choice,1081,j,0,0,156,336816,406906
44,19,female,Belg,1,11,guess,neutral,5,left,11,guess_outcome,0,undefined,0,0,156,335251,408471
44,19,female,Belg,1,11,ITC,neutral,5,left,11,ITC_start,410,space,0,0,156,334839,408883
44,19,female,Belg,1,11,ITC,neutral,5,left,11,ITC_choice,1876,f,0,0,156,332962,410760
44,19,female,Belg,1,11,ITC,neutral,5,left,11,ITC_wait,0,undefined,0,0,156,327951,415771
44,19,female,Belg,1,11,ITC,neutral,5,left,11,ITC_collect,1198,k,0,0,156,326752,416970
44,19,female,Belg,1,11,ITC,neutral,5,left,11,ITC_outcome,0,undefined,0,0,176,325731,417991
44,19,female,Belg,1,12,guess,win,10,left,6,guess_start,1806,space,0,0,176,323923,419799
44,19,female,Belg,1,12,guess,win,10,left,6,guess_choice,1435,j,0,0,176,322485,421237
44,19,female,Belg,1,12,guess,win,10,left,6,guess_outcome,0,undefined,0,0,196,320931,422791
44,19,female,Belg,1,12,ITC,win,10,left,6,ITC_start,500,space,0,0,196,320430,423292
44,19,female,Belg,1,12,ITC,win,10,left,6,ITC_choice,1771,j,0,0,196,318657,425065
44,19,female,Belg,1,12,ITC,win,10,left,6,ITC_wait,0,undefined,0,0,196,318655,425067
44,19,female,Belg,1,12,ITC,win,10,left,6,ITC_collect,1228,k,0,0,196,317425,426297
44,19,female,Belg,1,12,ITC,win,10,left,6,ITC_outcome,0,undefined,0,0,202,316421,427301
44,19,female,Belg,1,13,guess,win,5,left,13,guess_start,738,space,0,0,202,315681,428041
44,19,female,Belg,1,13,guess,win,5,left,13,guess_choice,1120,f,0,0,202,314558,429164
44,19,female,Belg,1,13,guess,win,5,left,13,guess_outcome,0,undefined,0,0,222,313001,430721
44,19,female,Belg,1,13,ITC,win,5,left,13,ITC_start,598,space,0,0,222,312402,431320
44,19,female,Belg,1,13,ITC,win,5,left,13,ITC_choice,1562,j,0,0,222,310839,432883
44,19,female,Belg,1,13,ITC,win,5,left,13,ITC_wait,0,undefined,0,0,222,310837,432885
44,19,female,Belg,1,13,ITC,win,5,left,13,ITC_collect,1174,k,0,0,222,309662,434060
44,19,female,Belg,1,13,ITC,win,5,left,13,ITC_outcome,0,undefined,0,0,235,308651,435071
44,19,female,Belg,1,14,guess,win,5,left,14,guess_start,625,space,0,0,235,308025,435697
44,19,female,Belg,1,14,guess,win,5,left,14,guess_choice,1126,j,0,0,235,306896,436826
44,19,female,Belg,1,14,guess,win,5,left,14,guess_outcome,0,undefined,0,0,255,305331,438391
44,19,female,Belg,1,14,ITC,win,5,left,14,ITC_start,519,space,0,0,255,304810,438912
44,19,female,Belg,1,14,ITC,win,5,left,14,ITC_choice,1496,j,0,0,255,303313,440409
44,19,female,Belg,1,14,ITC,win,5,left,14,ITC_wait,0,undefined,0,0,255,303310,440412
44,19,female,Belg,1,14,ITC,win,5,left,14,ITC_collect,1987,k,0,0,255,301321,442401
44,19,female,Belg,1,14,ITC,win,5,left,14,ITC_outcome,0,undefined,0,0,269,300301,443421
44,19,female,Belg,1,15,guess,loss,10,left,2,guess_start,536,space,0,0,269,299763,443959
44,19,female,Belg,1,15,guess,loss,10,left,2,guess_choice,1122,j,0,0,269,298638,445084
44,19,female,Belg,1,15,guess,loss,10,left,2,guess_outcome,0,undefined,0,0,254,297065,446657
44,19,female,Belg,1,15,ITC,loss,10,left,2,ITC_start,522,space,0,0,254,296541,447181
44,19,female,Belg,1,15,ITC,loss,10,left,2,ITC_choice,1326,f,0,0,254,295214,448508
44,19,female,Belg,1,15,ITC,loss,10,left,2,ITC_wait,0,undefined,0,0,254,285209,458513
44,19,female,Belg,1,15,ITC,loss,10,left,2,ITC_collect,17472,k,0,0,254,267736,475986
44,19,female,Belg,1,15,ITC,loss,10,left,2,ITC_outcome,0,undefined,0,0,274,266716,477006
44,19,female,Belg,1,16,guess,win,10,left,2,guess_start,3710,space,0,0,274,263004,480718
44,19,female,Belg,1,16,guess,win,10,left,2,guess_choice,1170,f,0,0,274,261831,481891
44,19,female,Belg,1,16,guess,win,10,left,2,guess_outcome,0,undefined,0,0,294,260276,483446
44,19,female,Belg,1,16,ITC,win,10,left,2,ITC_start,1055,space,0,0,294,259220,484502
44,19,female,Belg,1,16,ITC,win,10,left,2,ITC_choice,3125,f,0,0,294,256094,487628
44,19,female,Belg,1,16,ITC,win,10,left,2,ITC_wait,0,undefined,0,0,294,246091,497631
44,19,female,Belg,1,16,ITC,win,10,left,2,ITC_collect,2327,k,0,0,294,243763,499959
44,19,female,Belg,1,16,ITC,win,10,left,2,ITC_outcome,0,undefined,0,0,314,242757,500965
44,19,female,Belg,1,17,guess,win,5,right,11,guess_start,684,space,0,0,314,242071,501651
44,19,female,Belg,1,17,guess,win,5,right,11,guess_choice,612,j,0,0,314,241457,502265
44,19,female,Belg,1,17,guess,win,5,right,11,guess_outcome,0,undefined,0,0,334,239887,503835
